Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,3588153,1,1,1,1,1,1,64,32,64,1,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,3053462,1,1,1,1,1,1,64,64,32,0,0,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,17
scan,2814510,1,1,1,1,1,1,64,64,32,0,1,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,16
scan,3047908,1,1,1,1,1,1,64,64,32,1,0,1,1024,1024,0,0,27,1024,2048,0,0,12,1024,2052,0,0,16
scan,2805471,1,1,1,1,1,1,64,64,32,1,1,1,1024,1024,0,0,27,1024,2048,0,0,8,1024,2052,0,0,17
scan,2337257,1,1,1,1,1,1,64,64,64,0,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,2188204,1,1,1,1,1,1,64,64,64,0,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
scan,2374123,1,1,1,1,1,1,64,64,64,1,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
scan,2179921,1,1,1,1,1,1,64,64,64,1,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,90466864,1,1,1,1,1,1,128,1,32,0,0,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,17
scan,76535726,1,1,1,1,1,1,128,1,32,0,1,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,16
scan,81592410,1,1,1,1,1,1,128,1,32,1,0,1,1024,2048,0,0,27,1024,4096,0,0,12,1024,4100,0,0,16
scan,76658080,1,1,1,1,1,1,128,1,32,1,1,1,1024,2048,0,0,27,1024,4096,0,0,8,1024,4100,0,0,17
scan,55193822,1,1,1,1,1,1,128,1,64,0,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,52309846,1,1,1,1,1,1,128,1,64,0,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,55574269,1,1,1,1,1,1,128,1,64,1,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,52591966,1,1,1,1,1,1,128,1,64,1,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,41240288,1,1,1,1,1,1,128,2,32,0,0,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,17
scan,38678596,1,1,1,1,1,1,128,2,32,0,1,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,16
scan,41295120,1,1,1,1,1,1,128,2,32,1,0,1,1024,2048,0,0,27,1024,4096,0,0,12,1024,4100,0,0,16
scan,38768309,1,1,1,1,1,1,128,2,32,1,1,1,1024,2048,0,0,27,1024,4096,0,0,8,1024,4100,0,0,17
scan,27884155,1,1,1,1,1,1,128,2,64,0,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,26435916,1,1,1,1,1,1,128,2,64,0,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,28003540,1,1,1,1,1,1,128,2,64,1,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,26568466,1,1,1,1,1,1,128,2,64,1,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,20738369,1,1,1,1,1,1,128,4,32,0,0,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,17
scan,19465509,1,1,1,1,1,1,128,4,32,0,1,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,16
scan,20759196,1,1,1,1,1,1,128,4,32,1,0,1,1024,2048,0,0,27,1024,4096,0,0,12,1024,4100,0,0,16
scan,19505727,1,1,1,1,1,1,128,4,32,1,1,1,1024,2048,0,0,27,1024,4096,0,0,8,1024,4100,0,0,17
scan,14022465,1,1,1,1,1,1,128,4,64,0,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,13305288,1,1,1,1,1,1,128,4,64,0,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,14088349,1,1,1,1,1,1,128,4,64,1,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,13380310,1,1,1,1,1,1,128,4,64,1,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,10483947,1,1,1,1,1,1,128,8,32,0,0,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,17
scan,9854550,1,1,1,1,1,1,128,8,32,0,1,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,16
scan,10517335,1,1,1,1,1,1,128,8,32,1,0,1,1024,2048,0,0,27,1024,4096,0,0,12,1024,4100,0,0,16
scan,9872845,1,1,1,1,1,1,128,8,32,1,1,1,1024,2048,0,0,27,1024,4096,0,0,8,1024,4100,0,0,17
scan,7139555,1,1,1,1,1,1,128,8,64,0,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,6780421,1,1,1,1,1,1,128,8,64,0,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,7186934,1,1,1,1,1,1,128,8,64,1,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,6822477,1,1,1,1,1,1,128,8,64,1,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,5475337,1,1,1,1,1,1,128,16,32,0,0,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,17
scan,5158746,1,1,1,1,1,1,128,16,32,0,1,1,1024,2048,0,0,27,1024,4096,0,0,11,1024,4100,0,0,16
scan,5488117,1,1,1,1,1,1,128,16,32,1,0,1,1024,2048,0,0,27,1024,4096,0,0,12,1024,4100,0,0,16
scan,5170787,1,1,1,1,1,1,128,16,32,1,1,1,1024,2048,0,0,27,1024,4096,0,0,8,1024,4100,0,0,17
scan,3782388,1,1,1,1,1,1,128,16,64,0,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
scan,3618486,1,1,1,1,1,1,128,16,64,0,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,3800196,1,1,1,1,1,1,128,16,64,1,0,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,28
scan,3639915,1,1,1,1,1,1,128,16,64,1,1,1,1024,4096,0,0,30,1024,8192,0,0,16,1024,8200,0,0,24
