Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,PRECISION,TEXTURE_MEMORY,WORK_PER_THREAD,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
md_helper,312736,36864,32,32,64,0,2,1024,0,0,0,40
md_helper,435776,24576,32,32,64,0,3,1024,0,0,0,40
md_helper,545216,18432,32,32,64,0,4,1024,0,0,0,40
md_helper,670528,14752,32,32,64,0,5,1024,0,0,0,40
md_helper,224800,73755,33,33,32,0,1,1024,0,0,0,30
md_helper,304320,36894,33,33,32,0,2,1024,0,0,0,32
md_helper,415552,24585,33,33,32,0,3,1024,0,0,0,32
md_helper,528032,18447,33,33,32,0,4,1024,0,0,0,32
md_helper,646976,14751,33,33,32,0,5,1024,0,0,0,32
md_helper,319168,73755,33,33,64,0,1,1024,0,0,0,40
md_helper,327168,36894,33,33,64,0,2,1024,0,0,0,40
md_helper,450400,24585,33,33,64,0,3,1024,0,0,0,40
md_helper,569888,18447,33,33,64,0,4,1024,0,0,0,40
md_helper,704192,14751,33,33,64,0,5,1024,0,0,0,40
md_helper,226112,73746,34,34,32,0,1,1024,0,0,0,30
md_helper,302752,36890,34,34,32,0,2,1024,0,0,0,32
md_helper,410336,24582,34,34,32,0,3,1024,0,0,0,32
md_helper,526080,18462,34,34,32,0,4,1024,0,0,0,32
md_helper,639360,14756,34,34,32,0,5,1024,0,0,0,32
md_helper,315776,73746,34,34,64,0,1,1024,0,0,0,40
md_helper,328000,36890,34,34,64,0,2,1024,0,0,0,40
md_helper,449120,24582,34,34,64,0,3,1024,0,0,0,40
md_helper,570048,18462,34,34,64,0,4,1024,0,0,0,40
md_helper,699360,14756,34,34,64,0,5,1024,0,0,0,40
md_helper,225824,73745,35,35,32,0,1,1024,0,0,0,30
md_helper,302688,36890,35,35,32,0,2,1024,0,0,0,32
md_helper,406624,24605,35,35,32,0,3,1024,0,0,0,32
md_helper,522816,18445,35,35,32,0,4,1024,0,0,0,32
md_helper,637408,14770,35,35,32,0,5,1024,0,0,0,32
md_helper,315040,73745,35,35,64,0,1,1024,0,0,0,40
md_helper,328256,36890,35,35,64,0,2,1024,0,0,0,40
md_helper,445248,24605,35,35,64,0,3,1024,0,0,0,40
md_helper,570240,18445,35,35,64,0,4,1024,0,0,0,40
md_helper,696000,14770,35,35,64,0,5,1024,0,0,0,40
md_helper,224032,73728,36,36,32,0,1,1024,0,0,0,30
md_helper,298080,36864,36,36,32,0,2,1024,0,0,0,32
md_helper,404352,24588,36,36,32,0,3,1024,0,0,0,32
md_helper,519328,18432,36,36,32,0,4,1024,0,0,0,32
md_helper,632864,14760,36,36,32,0,5,1024,0,0,0,32
md_helper,315552,73728,36,36,64,0,1,1024,0,0,0,40
md_helper,324640,36864,36,36,64,0,2,1024,0,0,0,40
md_helper,444992,24588,36,36,64,0,3,1024,0,0,0,40
md_helper,570752,18432,36,36,64,0,4,1024,0,0,0,40
md_helper,694368,14760,36,36,64,0,5,1024,0,0,0,40
md_helper,224928,73741,37,37,32,0,1,1024,0,0,0,30
md_helper,297696,36889,37,37,32,0,2,1024,0,0,0,32
md_helper,404320,24605,37,37,32,0,3,1024,0,0,0,32
md_helper,522048,18463,37,37,32,0,4,1024,0,0,0,32
md_helper,624704,14763,37,37,32,0,5,1024,0,0,0,32
md_helper,312896,73741,37,37,64,0,1,1024,0,0,0,40
md_helper,322592,36889,37,37,64,0,2,1024,0,0,0,40
md_helper,444800,24605,37,37,64,0,3,1024,0,0,0,40
md_helper,569248,18463,37,37,64,0,4,1024,0,0,0,40
md_helper,686752,14763,37,37,64,0,5,1024,0,0,0,40
md_helper,226336,73758,38,38,32,0,1,1024,0,0,0,30
md_helper,297088,36898,38,38,32,0,2,1024,0,0,0,32
md_helper,406848,24586,38,38,32,0,3,1024,0,0,0,32
md_helper,518368,18468,38,38,32,0,4,1024,0,0,0,32
md_helper,623968,14782,38,38,32,0,5,1024,0,0,0,32
md_helper,314112,73758,38,38,64,0,1,1024,0,0,0,40
md_helper,326208,36898,38,38,64,0,2,1024,0,0,0,40
md_helper,445696,24586,38,38,64,0,3,1024,0,0,0,40
md_helper,568096,18468,38,38,64,0,4,1024,0,0,0,40
md_helper,686496,14782,38,38,64,0,5,1024,0,0,0,40
md_helper,221280,73749,39,39,32,0,1,1024,0,0,0,30
md_helper,295488,36894,39,39,32,0,2,1024,0,0,0,32
md_helper,400864,24609,39,39,32,0,3,1024,0,0,0,32
md_helper,513376,18447,39,39,32,0,4,1024,0,0,0,32
