Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,Global size 3,Local size 3,Global size 4,Local size 4,LOOP_UNROLL_LSB,LOOP_UNROLL_LOCAL_MEMORY,LOOP_UNROLL_ADD_UNIFORM,SCAN_DATA_SIZE,SORT_DATA_SIZE,SCAN_BLOCK_SIZE,SORT_BLOCK_SIZE,INLINE_LSB,INLINE_SCAN,INLINE_LOCAL_MEMORY,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2,Maximum work-group size 3,Local memory size 3,Private memory size 3,Constant memory size 3,Registers count 3,Maximum work-group size 4,Local memory size 4,Private memory size 4,Constant memory size 4,Registers count 4
sort,252515756,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,128,64,1,0,0,1024,1028,0,0,40,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,20
sort,261303452,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,128,64,1,0,1,1024,1028,0,0,40,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,20
sort,260541335,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,128,64,1,1,0,1024,1028,0,0,39,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,20
sort,256670324,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,128,64,1,1,1,1024,1028,0,0,39,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,20
sort,150039760,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,256,128,0,0,0,1024,2052,0,0,41,1024,2112,0,0,16,1024,4224,0,0,22,1024,4,0,0,10,1024,2048,0,0,20
sort,159798242,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,256,128,0,0,1,1024,2052,0,0,41,1024,2112,0,0,16,1024,4224,0,0,22,1024,4,0,0,10,1024,2048,0,0,20
sort,156973914,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,256,128,0,1,0,1024,2052,0,0,37,1024,2112,0,0,16,1024,4224,0,0,22,1024,4,0,0,10,1024,2048,0,0,20
sort,160418614,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,256,128,0,1,1,1024,2052,0,0,37,1024,2112,0,0,16,1024,4224,0,0,22,1024,4,0,0,10,1024,2048,0,0,20
sort,154287926,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,256,128,1,0,0,1024,2052,0,0,40,1024,2112,0,0,16,1024,4224,0,0,22,1024,4,0,0,10,1024,2048,0,0,20
sort,151591579,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,256,128,1,0,1,1024,2052,0,0,40,1024,2112,0,0,16,1024,4224,0,0,22,1024,4,0,0,10,1024,2048,0,0,20
sort,149958231,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,256,128,1,1,0,1024,2052,0,0,43,1024,2112,0,0,16,1024,4224,0,0,22,1024,4,0,0,10,1024,2048,0,0,20
sort,156897312,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,256,128,1,1,1,1024,2052,0,0,43,1024,2112,0,0,16,1024,4224,0,0,22,1024,4,0,0,10,1024,2048,0,0,20
sort,109919515,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,512,256,0,0,0,1024,4100,0,0,41,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,20
sort,112721428,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,512,256,0,0,1,1024,4100,0,0,41,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,20
sort,114338703,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,512,256,0,1,0,1024,4100,0,0,37,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,20
sort,112073723,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,512,256,0,1,1,1024,4100,0,0,37,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,20
sort,113311114,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,512,256,1,0,0,1024,4100,0,0,40,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,20
sort,110489310,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,512,256,1,0,1,1024,4100,0,0,40,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,20
sort,111143116,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,512,256,1,1,0,1024,4100,0,0,41,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,20
sort,110806820,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,512,256,1,1,1,1024,4100,0,0,41,1024,4160,0,0,16,1024,8320,0,0,22,1024,4,0,0,10,1024,4096,0,0,20
sort,93407707,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,1024,512,0,0,0,1024,8196,0,0,41,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,22
sort,86499750,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,1024,512,0,0,1,1024,8196,0,0,41,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,20
sort,91565495,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,1024,512,0,1,0,1024,8196,0,0,37,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,22
sort,92115696,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,1024,512,0,1,1,1024,8196,0,0,37,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,20
sort,90577737,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,1024,512,1,0,0,1024,8196,0,0,40,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,22
sort,92394448,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,1024,512,1,0,1,1024,8196,0,0,40,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,20
sort,87242648,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,1024,512,1,1,0,1024,8196,0,0,43,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,22
sort,84391140,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,1024,512,1,1,1,1024,8196,0,0,43,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,20
sort,482774086,1,1,1,1,1,1,1,1,1,1,0,0,0,2,8,64,16,0,0,0,1024,516,0,0,53,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,24
sort,469089271,1,1,1,1,1,1,1,1,1,1,0,0,0,2,8,64,16,0,0,1,1024,516,0,0,53,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,24
sort,453704815,1,1,1,1,1,1,1,1,1,1,0,0,0,2,8,64,16,0,1,0,1024,516,0,0,49,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,24
sort,447474376,1,1,1,1,1,1,1,1,1,1,0,0,0,2,8,64,16,0,1,1,1024,516,0,0,49,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,24
sort,444800014,1,1,1,1,1,1,1,1,1,1,0,0,0,2,8,64,16,1,0,0,1024,516,0,0,50,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,24
sort,442988525,1,1,1,1,1,1,1,1,1,1,0,0,0,2,8,64,16,1,0,1,1024,516,0,0,50,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,24
sort,444046356,1,1,1,1,1,1,1,1,1,1,0,0,0,2,8,64,16,1,1,0,1024,516,0,0,56,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,24
sort,440708159,1,1,1,1,1,1,1,1,1,1,0,0,0,2,8,64,16,1,1,1,1024,516,0,0,56,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,24
