Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,UNROLL_OUTER_LOOP,UNROLL_INNER_LOOP,CHUNK_FACTOR,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
BFS_kernel_warp,57344,500122,514,514,0,1,2,1024,0,0,0,20
BFS_kernel_warp,59392,1000026,162,162,0,1,1,1024,0,0,0,20
BFS_kernel_warp,55296,500445,1011,1011,0,0,2,1024,0,0,0,20
BFS_kernel_warp,56320,500996,998,998,0,0,2,1024,0,0,0,20
BFS_kernel_warp,55296,500664,907,907,1,1,2,1024,0,0,0,20
BFS_kernel_warp,65536,125328,373,373,0,1,8,1024,0,0,0,20
BFS_kernel_warp,75776,125019,29,29,0,1,8,1024,0,0,0,20
BFS_kernel_warp,70656,500016,66,66,0,0,2,1024,0,0,0,20
BFS_kernel_warp,51200,250096,638,638,0,1,4,1024,0,0,0,20
BFS_kernel_warp,69632,250008,44,44,1,1,4,1024,0,0,0,20
BFS_kernel_warp,56320,500736,768,768,0,1,2,1024,0,0,0,20
BFS_kernel_warp,53248,250096,539,539,0,1,4,1024,0,0,0,20
BFS_kernel_warp,59392,500005,55,55,0,1,2,1024,0,0,0,20
BFS_kernel_warp,59392,250076,404,404,0,0,4,1024,0,0,0,20
BFS_kernel_warp,53248,500112,302,302,0,1,2,1024,0,0,0,20
BFS_kernel_warp,64512,125208,376,376,0,1,8,1024,0,0,0,20
BFS_kernel_warp,58368,500024,56,56,0,1,2,1024,0,0,0,20
BFS_kernel_warp,58368,1000252,358,358,0,1,1,1024,0,0,0,20
BFS_kernel_warp,65536,250016,104,104,0,1,4,1024,0,0,0,20
BFS_kernel_warp,62464,250263,713,713,0,1,4,1024,0,0,0,20
BFS_kernel_warp,56320,250016,416,416,0,1,4,1024,0,0,0,20
BFS_kernel_warp,63488,250079,131,131,0,1,4,1024,0,0,0,20
BFS_kernel_warp,54272,250584,636,636,0,1,4,1024,0,0,0,20
BFS_kernel_warp,56320,500775,825,825,0,1,2,1024,0,0,0,20
BFS_kernel_warp,67584,250008,66,66,0,0,4,1024,0,0,0,20
BFS_kernel_warp,52224,1000076,191,191,0,1,1,1024,0,0,0,20
BFS_kernel_warp,56320,250317,381,381,0,1,4,1024,0,0,0,20
BFS_kernel_warp,57344,1000450,850,850,0,1,1,1024,0,0,0,20
BFS_kernel_warp,59392,250734,957,957,0,1,4,1024,0,0,0,20
BFS_kernel_warp,74752,125433,693,693,0,1,8,1024,0,0,0,20
BFS_kernel_warp,56320,500402,434,434,0,1,2,1024,0,0,0,20
BFS_kernel_warp,54272,500324,332,332,0,1,2,1024,0,0,0,20
BFS_kernel_warp,66560,500010,70,70,0,1,2,1024,0,0,0,20
BFS_kernel_warp,62464,125027,337,337,0,1,8,1024,0,0,0,20
BFS_kernel_warp,56320,250320,894,894,0,1,4,1024,0,0,0,20
BFS_kernel_warp,62464,125028,276,276,0,1,8,1024,0,0,0,20
BFS_kernel_warp,52224,500186,557,557,0,0,2,1024,0,0,0,20
BFS_kernel_warp,59392,500364,678,678,0,0,2,1024,0,0,0,20
BFS_kernel_warp,57344,500011,107,107,0,0,2,1024,0,0,0,20
BFS_kernel_warp,53248,500380,635,635,0,0,2,1024,0,0,0,20
BFS_kernel_warp,58368,500052,84,84,0,1,2,1024,0,0,0,20
BFS_kernel_warp,56320,500152,808,808,0,0,2,1024,0,0,0,20
BFS_kernel_warp,61440,125568,981,981,0,0,8,1024,0,0,0,20
