Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,15153019,1,1,1,1,1,1,256,2,64,0,1,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,30
scan,672935,1,1,1,1,1,1,512,64,64,0,1,1,1024,16384,0,0,44,1024,32768,0,0,16,1024,32776,0,0,30
scan,643725,1,1,1,1,1,1,512,128,64,0,1,1,1024,16384,0,0,44,1024,32768,0,0,16,1024,32776,0,0,30
scan,570867,1,1,1,1,1,1,256,128,64,0,0,1,1024,8192,0,0,44,1024,16384,0,0,18,1024,16392,0,0,30
scan,550055,1,1,1,1,1,1,256,128,64,1,1,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,34
scan,2028060,1,1,1,1,1,1,256,16,64,0,1,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,30
scan,6786364,1,1,1,1,1,1,64,8,64,1,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,32
scan,30847128,1,1,1,1,1,1,256,1,64,1,1,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,34
scan,1850410,1,1,1,1,1,1,64,32,64,1,1,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,32
scan,33245397,1,1,1,1,1,1,16,4,64,1,1,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,36
scan,9511582,1,1,1,1,1,1,128,4,64,1,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,32
scan,15501792,1,1,1,1,1,1,256,2,64,1,1,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,34
scan,475719,1,1,1,1,1,1,256,128,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,22
scan,607610,1,1,1,1,1,1,256,64,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,22
scan,18498139,1,1,1,1,1,1,128,2,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,1667820,1,1,1,1,1,1,256,16,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,22
scan,11861094,1,1,1,1,1,1,256,2,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,22
scan,7645303,1,1,1,1,1,1,256,4,64,0,1,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,30
scan,31649450,1,1,1,1,1,1,64,2,32,0,1,1,1024,1024,0,0,41,1024,2048,0,0,13,1024,2052,0,0,18
scan,1264323,1,1,1,1,1,1,512,16,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,22
scan,548672,1,1,1,1,1,1,128,128,32,1,1,1,1024,2048,0,0,41,1024,4096,0,0,10,1024,4100,0,0,18
