Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,WORK_PER_THREAD,LOOP_UNROLL_TRIAD,PRECISION,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
triad_helper,22368,262496,104,104,2,1,32,1024,0,0,0,9
triad_helper,25632,176176,484,484,3,1,32,1024,0,0,0,15
triad_helper,34848,74980,23,23,7,1,32,1024,0,0,0,17
triad_helper,19744,525088,488,488,1,0,32,1024,0,0,0,8
triad_helper,27840,131784,646,646,4,1,32,1024,0,0,0,15
triad_helper,35456,58688,112,112,9,1,32,1024,0,0,0,16
triad_helper,27936,132396,1003,1003,4,1,32,1024,0,0,0,15
triad_helper,31808,87584,322,322,6,1,32,1024,0,0,0,16
triad_helper,37792,66560,320,320,8,1,32,1024,0,0,0,17
triad_helper,34336,58380,105,105,9,1,32,1024,0,0,0,16
triad_helper,25760,176336,428,428,3,1,32,1024,0,0,0,15
triad_helper,19744,525584,428,428,1,1,32,1024,0,0,0,8
triad_helper,42272,60480,756,756,9,1,32,1024,0,0,0,16
triad_helper,25664,176580,981,981,3,1,32,1024,0,0,0,15
triad_helper,36256,60048,556,556,9,1,32,1024,0,0,0,16
triad_helper,29280,106496,512,512,5,1,32,1024,0,0,0,16
triad_helper,21088,263424,343,343,2,1,32,1024,0,0,0,9
triad_helper,24736,175420,179,179,3,1,32,1024,0,0,0,15
triad_helper,29504,105020,445,445,5,1,32,1024,0,0,0,16
triad_helper,19520,524912,212,212,1,1,32,1024,0,0,0,8
triad_helper,36256,58536,542,542,9,1,32,1024,0,0,0,16
triad_helper,25056,175100,515,515,3,1,32,1024,0,0,0,15
triad_helper,36224,106540,761,761,5,1,32,1024,0,0,0,16
triad_helper,34656,66432,692,692,8,1,32,1024,0,0,0,17
triad_helper,35872,132736,272,272,8,1,64,1024,0,0,0,19
triad_helper,36128,131744,92,92,8,1,64,1024,0,0,0,19
triad_helper,27072,177240,633,633,3,1,32,1024,0,0,0,15
triad_helper,21248,263384,902,902,2,1,32,1024,0,0,0,9
triad_helper,42400,59600,745,745,9,1,32,1024,0,0,0,16
triad_helper,28576,524664,189,189,2,1,64,1024,0,0,0,11
triad_helper,31680,131076,33,33,4,1,32,1024,0,0,0,15
triad_helper,28608,131772,237,237,4,1,32,1024,0,0,0,15
triad_helper,29152,526680,495,495,2,1,64,1024,0,0,0,11
triad_helper,20864,525600,584,584,1,1,32,1024,0,0,0,8
triad_helper,33760,89072,586,586,6,1,32,1024,0,0,0,16
triad_helper,25696,132600,510,510,4,1,32,1024,0,0,0,15
triad_helper,36192,61440,1024,1024,9,1,32,1024,0,0,0,16
triad_helper,33728,75400,754,754,7,1,32,1024,0,0,0,17
triad_helper,25088,175032,234,234,3,1,32,1024,0,0,0,15
triad_helper,24192,174816,607,607,3,1,32,1024,0,0,0,15
triad_helper,40640,66120,435,435,8,1,32,1024,0,0,0,17
triad_helper,38688,58256,662,662,9,1,32,1024,0,0,0,16
triad_helper,35072,351648,407,407,3,1,64,1024,0,0,0,16
triad_helper,29984,132160,295,295,4,1,32,1024,0,0,0,15
triad_helper,34688,74984,721,721,7,1,32,1024,0,0,0,17
triad_helper,26112,175360,320,320,3,0,32,1024,0,0,0,12
triad_helper,37280,52832,254,254,10,1,32,1024,0,0,0,17
triad_helper,33888,76400,764,764,7,1,32,1024,0,0,0,17
triad_helper,32384,88192,689,689,6,1,32,1024,0,0,0,16
triad_helper,26720,132432,372,372,4,1,32,1024,0,0,0,15
triad_helper,31840,87516,99,99,6,1,32,1024,0,0,0,16
triad_helper,32320,88672,326,326,6,1,32,1024,0,0,0,16
triad_helper,28576,131988,647,647,4,1,32,1024,0,0,0,15
triad_helper,43200,59584,784,784,9,1,32,1024,0,0,0,16
triad_helper,36736,75180,537,537,7,1,32,1024,0,0,0,17
triad_helper,34688,58320,81,81,9,1,32,1024,0,0,0,16
triad_helper,29696,131560,299,299,4,1,32,1024,0,0,0,15
triad_helper,32832,87688,97,97,6,1,32,1024,0,0,0,16
triad_helper,22368,524680,130,130,1,1,32,1024,0,0,0,8
triad_helper,26560,176940,983,983,3,1,32,1024,0,0,0,15
triad_helper,29408,133020,739,739,4,1,32,1024,0,0,0,15
triad_helper,20064,525600,584,584,1,0,32,1024,0,0,0,8
triad_helper,24736,262416,497,497,2,0,32,1024,0,0,0,14
triad_helper,29152,1053920,941,941,1,0,64,1024,0,0,0,10
triad_helper,26240,263264,866,866,2,0,32,1024,0,0,0,14
triad_helper,32736,89936,803,803,6,0,32,1024,0,0,0,12
triad_helper,20128,525980,455,455,1,1,32,1024,0,0,0,8
triad_helper,21184,524876,151,151,1,0,32,1024,0,0,0,8
triad_helper,34208,88560,738,738,6,0,32,1024,0,0,0,12
triad_helper,31840,88160,760,760,6,0,32,1024,0,0,0,12
triad_helper,36704,58656,156,156,9,0,32,1024,0,0,0,12
triad_helper,24096,262800,180,180,2,0,32,1024,0,0,0,14
triad_helper,29472,132624,614,614,4,0,32,1024,0,0,0,12
triad_helper,33088,88872,529,529,6,0,32,1024,0,0,0,12
triad_helper,25152,262728,369,369,2,0,32,1024,0,0,0,14
triad_helper,20000,525480,453,453,1,1,32,1024,0,0,0,8
triad_helper,26496,262344,51,51,2,1,32,1024,0,0,0,9
triad_helper,22688,524544,683,683,1,1,32,1024,0,0,0,8
triad_helper,29472,104960,320,320,5,1,32,1024,0,0,0,16
triad_helper,20480,266112,1008,1008,2,1,32,1024,0,0,0,9
triad_helper,35648,52440,874,874,10,1,32,1024,0,0,0,17
triad_helper,25312,176016,579,579,3,1,32,1024,0,0,0,15
triad_helper,19040,525092,251,251,1,0,32,1024,0,0,0,8
triad_helper,32704,87568,52,52,6,0,32,1024,0,0,0,12
triad_helper,46368,66672,926,926,8,0,32,1024,0,0,0,12
triad_helper,44896,61332,807,807,9,0,32,1024,0,0,0,12
triad_helper,26528,1050192,297,297,1,0,64,1024,0,0,0,10
triad_helper,25408,264640,827,827,2,0,32,1024,0,0,0,14
triad_helper,35872,75336,219,219,7,0,32,1024,0,0,0,12
triad_helper,19776,524880,486,486,1,1,32,1024,0,0,0,8
triad_helper,38144,52736,103,103,10,0,32,1024,0,0,0,12
triad_helper,20640,526176,522,522,1,1,32,1024,0,0,0,8
triad_helper,28032,131544,378,378,4,0,32,1024,0,0,0,12
triad_helper,36704,76912,874,874,7,0,32,1024,0,0,0,12
triad_helper,30752,133052,899,899,4,0,32,1024,0,0,0,12
