Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,UNROLL_OUTER_LOOP,UNROLL_INNER_LOOP,CHUNK_FACTOR,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
BFS_kernel_warp,882688,250012,14,14,1,1,4,1024,0,0,0,20
BFS_kernel_warp,874528,125006,14,14,1,1,8,1024,0,0,0,20
BFS_kernel_warp,896992,1000005,15,15,0,0,1,1024,0,0,0,20
BFS_kernel_warp,844416,500010,15,15,0,0,2,1024,0,0,0,20
BFS_kernel_warp,836544,250005,15,15,0,0,4,1024,0,0,0,20
BFS_kernel_warp,850272,125010,15,15,0,0,8,1024,0,0,0,20
BFS_kernel_warp,889344,1000005,15,15,0,1,1,1024,0,0,0,20
BFS_kernel_warp,845824,500010,15,15,0,1,2,1024,0,0,0,20
BFS_kernel_warp,837504,250005,15,15,0,1,4,1024,0,0,0,20
BFS_kernel_warp,849920,125010,15,15,0,1,8,1024,0,0,0,20
BFS_kernel_warp,903424,1000005,15,15,1,0,1,1024,0,0,0,20
BFS_kernel_warp,845536,500010,15,15,1,0,2,1024,0,0,0,20
BFS_kernel_warp,836064,250005,15,15,1,0,4,1024,0,0,0,20
BFS_kernel_warp,852736,125010,15,15,1,0,8,1024,0,0,0,20
BFS_kernel_warp,888832,1000005,15,15,1,1,1,1024,0,0,0,20
BFS_kernel_warp,845408,500010,15,15,1,1,2,1024,0,0,0,20
BFS_kernel_warp,835616,250005,15,15,1,1,4,1024,0,0,0,20
BFS_kernel_warp,853984,125010,15,15,1,1,8,1024,0,0,0,20
BFS_kernel_warp,849952,1000000,16,16,0,0,1,1024,0,0,0,20
BFS_kernel_warp,789408,500000,16,16,0,0,2,1024,0,0,0,20
BFS_kernel_warp,781568,250000,16,16,0,0,4,1024,0,0,0,20
BFS_kernel_warp,796608,125008,16,16,0,0,8,1024,0,0,0,20
BFS_kernel_warp,845568,1000000,16,16,0,1,1,1024,0,0,0,20
BFS_kernel_warp,788672,500000,16,16,0,1,2,1024,0,0,0,20
BFS_kernel_warp,782112,250000,16,16,0,1,4,1024,0,0,0,20
BFS_kernel_warp,798176,125008,16,16,0,1,8,1024,0,0,0,20
BFS_kernel_warp,841600,1000000,16,16,1,0,1,1024,0,0,0,20
BFS_kernel_warp,792192,500000,16,16,1,0,2,1024,0,0,0,20
BFS_kernel_warp,782496,250000,16,16,1,0,4,1024,0,0,0,20
BFS_kernel_warp,797696,125008,16,16,1,0,8,1024,0,0,0,20
BFS_kernel_warp,843904,1000000,16,16,1,1,1,1024,0,0,0,20
BFS_kernel_warp,794592,500000,16,16,1,1,2,1024,0,0,0,20
BFS_kernel_warp,782368,250000,16,16,1,1,4,1024,0,0,0,20
BFS_kernel_warp,798784,125008,16,16,1,1,8,1024,0,0,0,20
BFS_kernel_warp,796672,1000008,17,17,0,0,1,1024,0,0,0,20
BFS_kernel_warp,750336,500004,17,17,0,0,2,1024,0,0,0,20
BFS_kernel_warp,733184,250002,17,17,0,0,4,1024,0,0,0,20
BFS_kernel_warp,745472,125001,17,17,0,0,8,1024,0,0,0,20
BFS_kernel_warp,798720,1000008,17,17,0,1,1,1024,0,0,0,20
BFS_kernel_warp,749312,500004,17,17,0,1,2,1024,0,0,0,20
BFS_kernel_warp,731392,250002,17,17,0,1,4,1024,0,0,0,20
BFS_kernel_warp,745440,125001,17,17,0,1,8,1024,0,0,0,20
BFS_kernel_warp,796640,1000008,17,17,1,0,1,1024,0,0,0,20
BFS_kernel_warp,750080,500004,17,17,1,0,2,1024,0,0,0,20
BFS_kernel_warp,733216,250002,17,17,1,0,4,1024,0,0,0,20
BFS_kernel_warp,747616,125001,17,17,1,0,8,1024,0,0,0,20
BFS_kernel_warp,788480,1000008,17,17,1,1,1,1024,0,0,0,20
BFS_kernel_warp,747520,500004,17,17,1,1,2,1024,0,0,0,20
BFS_kernel_warp,731744,250002,17,17,1,1,4,1024,0,0,0,20
BFS_kernel_warp,745600,125001,17,17,1,1,8,1024,0,0,0,20
BFS_kernel_warp,753440,1000008,18,18,0,0,1,1024,0,0,0,20
BFS_kernel_warp,709152,500004,18,18,0,0,2,1024,0,0,0,20
BFS_kernel_warp,696352,250002,18,18,0,0,4,1024,0,0,0,20
BFS_kernel_warp,694304,125010,18,18,0,0,8,1024,0,0,0,20
BFS_kernel_warp,743232,1000008,18,18,0,1,1,1024,0,0,0,20
BFS_kernel_warp,709824,500004,18,18,0,1,2,1024,0,0,0,20
BFS_kernel_warp,696608,250002,18,18,0,1,4,1024,0,0,0,20
BFS_kernel_warp,690176,125010,18,18,0,1,8,1024,0,0,0,20
BFS_kernel_warp,752832,1000008,18,18,1,0,1,1024,0,0,0,20
BFS_kernel_warp,708640,500004,18,18,1,0,2,1024,0,0,0,20
BFS_kernel_warp,695904,250002,18,18,1,0,4,1024,0,0,0,20
BFS_kernel_warp,688320,125010,18,18,1,0,8,1024,0,0,0,20
BFS_kernel_warp,753536,1000008,18,18,1,1,1,1024,0,0,0,20
BFS_kernel_warp,709664,500004,18,18,1,1,2,1024,0,0,0,20
BFS_kernel_warp,696576,250002,18,18,1,1,4,1024,0,0,0,20
BFS_kernel_warp,690176,125010,18,18,1,1,8,1024,0,0,0,20
