Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,UNROLL_OUTER_LOOP,UNROLL_INNER_LOOP,CHUNK_FACTOR,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
BFS_kernel_warp,1256064,1000008,18,18,1,1,1,1024,0,0,0,16
BFS_kernel_warp,1237504,500004,18,18,1,1,2,1024,0,0,0,16
BFS_kernel_warp,1240160,250002,18,18,1,1,4,1024,0,0,0,16
BFS_kernel_warp,1248704,125010,18,18,1,1,8,1024,0,0,0,16
BFS_kernel_warp,1192704,1000008,19,19,0,0,1,1024,0,0,0,16
BFS_kernel_warp,1177696,500004,19,19,0,0,2,1024,0,0,0,16
BFS_kernel_warp,1170176,250002,19,19,0,0,4,1024,0,0,0,16
BFS_kernel_warp,1173088,125001,19,19,0,0,8,1024,0,0,0,16
BFS_kernel_warp,1193696,1000008,19,19,0,1,1,1024,0,0,0,16
BFS_kernel_warp,1177888,500004,19,19,0,1,2,1024,0,0,0,16
BFS_kernel_warp,1172672,250002,19,19,0,1,4,1024,0,0,0,16
BFS_kernel_warp,1173344,125001,19,19,0,1,8,1024,0,0,0,16
BFS_kernel_warp,1194080,1000008,19,19,1,0,1,1024,0,0,0,16
BFS_kernel_warp,1177248,500004,19,19,1,0,2,1024,0,0,0,16
BFS_kernel_warp,1172256,250002,19,19,1,0,4,1024,0,0,0,16
BFS_kernel_warp,1173152,125001,19,19,1,0,8,1024,0,0,0,16
BFS_kernel_warp,1195072,1000008,19,19,1,1,1,1024,0,0,0,16
BFS_kernel_warp,1178080,500004,19,19,1,1,2,1024,0,0,0,16
BFS_kernel_warp,1171776,250002,19,19,1,1,4,1024,0,0,0,16
BFS_kernel_warp,1172320,125001,19,19,1,1,8,1024,0,0,0,16
BFS_kernel_warp,1137728,1000000,20,20,0,0,1,1024,0,0,0,16
BFS_kernel_warp,1120480,500000,20,20,0,0,2,1024,0,0,0,16
BFS_kernel_warp,1123264,250000,20,20,0,0,4,1024,0,0,0,16
BFS_kernel_warp,1156960,125000,20,20,0,0,8,1024,0,0,0,16
BFS_kernel_warp,1138048,1000000,20,20,0,1,1,1024,0,0,0,16
BFS_kernel_warp,1121408,500000,20,20,0,1,2,1024,0,0,0,16
BFS_kernel_warp,1124064,250000,20,20,0,1,4,1024,0,0,0,16
BFS_kernel_warp,1149376,125000,20,20,0,1,8,1024,0,0,0,16
BFS_kernel_warp,1137984,1000000,20,20,1,0,1,1024,0,0,0,16
BFS_kernel_warp,1119872,500000,20,20,1,0,2,1024,0,0,0,16
BFS_kernel_warp,1123776,250000,20,20,1,0,4,1024,0,0,0,16
BFS_kernel_warp,1153696,125000,20,20,1,0,8,1024,0,0,0,16
BFS_kernel_warp,1138112,1000000,20,20,1,1,1,1024,0,0,0,16
BFS_kernel_warp,1120480,500000,20,20,1,1,2,1024,0,0,0,16
BFS_kernel_warp,1123712,250000,20,20,1,1,4,1024,0,0,0,16
BFS_kernel_warp,1151872,125000,20,20,1,1,8,1024,0,0,0,16
BFS_kernel_warp,1087264,1000020,21,21,0,0,1,1024,0,0,0,16
BFS_kernel_warp,1076160,500010,21,21,0,0,2,1024,0,0,0,16
BFS_kernel_warp,1083776,250005,21,21,0,0,4,1024,0,0,0,16
BFS_kernel_warp,1086784,125013,21,21,0,0,8,1024,0,0,0,16
BFS_kernel_warp,1086592,1000020,21,21,0,1,1,1024,0,0,0,16
BFS_kernel_warp,1076224,500010,21,21,0,1,2,1024,0,0,0,16
BFS_kernel_warp,1081024,250005,21,21,0,1,4,1024,0,0,0,16
BFS_kernel_warp,1089664,125013,21,21,0,1,8,1024,0,0,0,16
BFS_kernel_warp,1087456,1000020,21,21,1,0,1,1024,0,0,0,16
BFS_kernel_warp,1076832,500010,21,21,1,0,2,1024,0,0,0,16
BFS_kernel_warp,1083680,250005,21,21,1,0,4,1024,0,0,0,16
BFS_kernel_warp,1087904,125013,21,21,1,0,8,1024,0,0,0,16
BFS_kernel_warp,1088224,1000020,21,21,1,1,1,1024,0,0,0,16
BFS_kernel_warp,1077440,500010,21,21,1,1,2,1024,0,0,0,16
BFS_kernel_warp,1082592,250005,21,21,1,1,4,1024,0,0,0,16
BFS_kernel_warp,1084768,125013,21,21,1,1,8,1024,0,0,0,16
